track_name,track_id,genre
"You're Gonna Go Far, Kid",6TfBA04WJ3X1d1wXhaCFVT,alternative rock
Ain't No Rest for the Wicked,3Pzh926pXggbMe2ZpXyMV7,alternative rock
Use Somebody,5VGlqQANWDKJFl0MBG3sg2,alternative rock
Paralyzer,28IEbk5a7twNTbUEvWslUb,alternative rock
Fall for You,2fywBLXK9GQi8YR8C8d3c4,alternative rock
Shadow of the Day,0OYcEfskah1egYHjYRvbg1,alternative rock
Violet Hill,1ZqHjApl3pfzwjweTfMi0g,alternative rock
Sex on Fire,0ntQJM78wzOLVeCUAW7Y45,alternative rock
Use Somebody,5VGlqQANWDKJFl0MBG3sg2,alternative rock
Dog Days Are Over,1YLJVmuzeM2YSUkCCaTNUB,alternative rock
Uprising,4VqPOruhp5EdPBeR92t6lQ,alternative rock
Lisztomania,7fmJGzyvOcbh6UANsH8Cp6,alternative rock
Second Chance,0CwYG1UnRmOx8Q1EzElCIL,alternative rock
New Divide,6Wx88Mv6b9ofjKMKkdwOJd,alternative rock
Never Say Never,57uX2vR9j9DNiANDYfXw1i,alternative rock
Gotta Be Somebody,06T10fEzN8ZCcqzQZYA184,alternative rock
Animal,1fBl642IhJOE5U319Gy2Go,alternative rock
Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,alternative rock
Tongue Tied,0GO8y8jQk1PkHzS31d699N,alternative rock
The Adventures of Rain Dance Maggie,0PgNhIg5n0UAOBVn43b8b6,alternative rock
Somebody That I Used To Know,4wCmqSrbyCgxEXROQE6vtV,alternative rock
Some Nights,6t6oULCRS6hnI7rm0h5gwl,alternative rock
It's Time,6BtmXhTJMM9sBTHeYYASGz,alternative rock
Royals,2dLLR6qlu5UJ5gk0dKz0h3,alternative rock
Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,alternative rock
Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,alternative rock
Radioactive,4G8gkOterJn0Ywt6uhqbhp,alternative rock
Little Talks,2ihCaVdNZmnHZWt0fvAM7B,alternative rock
All I Want,0NlGoUyOJSuSHmngoibVAs,alternative rock
Pompeii,4Ub8UsjWuewQrPhuepfVpd,alternative rock
Sail,7ueP5u2qkdZbIPN2YA6LR0,alternative rock
Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,alternative rock
A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,alternative rock
Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,alternative rock
Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,alternative rock
Daddy Issues,5E30LdtzQTGqRvNd7l6kG5,alternative rock
Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,alternative rock
Centuries,04aAxqtGp5pv12UXAg4pkq,alternative rock
Take Me to Church,1CS7Sd1u5tWkstBhpssyjP,alternative rock
Renegades,0fYVliAYKHuPmECRs1pbRf,alternative rock
Unsteady,7lGKEWMXVWWTt3X71Bv44I,alternative rock
Ex's & Oh's,70eDxAyAraNTiD6lx2ZEnH,alternative rock
Renegades,0fYVliAYKHuPmECRs1pbRf,alternative rock
Unsteady,7lGKEWMXVWWTt3X71Bv44I,alternative rock
Human,58zsLZPvfflaiIbNWoA22O,alternative rock
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,alternative rock
Light On,6UnCGAEmrbGIOSmGRZQ1M2,alternative rock
Old Me,4POHzEwNTCYaIvqCUp3NnO,alternative rock
Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,alternative rock
Nobody Gets Me,5Y35SjAfXjjG0sFQ3KOxmm,alternative rock
All The Small Things,2m1hi0nfMR9vdGC8UcrnwU,alternative rock
Butterfly,4BggEwLhGfrbrl7JBhC8EC,alternative rock
Bring Me To Life,0COqiPhxzoWICwFCS4eZcp,alternative rock
DARE,4Hff1IjRbLGeLgFgxvHflk,alternative rock
Little Lion Man,4B4vB3oB8csotplfoQcAd6,alternative rock
BURN IT DOWN,7oVEtyuv9NBmnytsCIsY5I,alternative rock
Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,alternative rock
Still into You,1yjY7rpaAQvKwpdUliHx0d,alternative rock
Chocolate,44Ljlpy44mHvLJxcYUvTK0,alternative rock
Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,alternative rock
bad guy,2Fxmhks0bxGSBdJ92vM42m,alternative rock
deja vu,61KpQadow081I2AsbeLcsb,alternative rock
